3-4年经验,大专,长沙,计算机软件,python,sas,hadoop,java,hive,>=12.51k,,,,,
2年经验,本科,成都,影视,excel,python,sas,spss,mysql,7.01k-9.01k,,,,,
无工作经验,无,北京,互联网,python,sas,hive,>=12.51k,,,,,,,
无工作经验,无,杭州,批发,excel,5.5k-7.01k,,,,,,,,,
无工作经验,无,南通,银行,7.01k-9.01k,,,,,,,,,,
1年经验,本科,合肥,电子技术,excel,<5.5k,,,,,,,,,
无工作经验,无,常州,快速消费品(食品、饮料、化妆品),7.01k-9.01k,,,,,,,,,,
无工作经验,本科,杭州,批发,5.5k-7.01k,,,,,,,,,,
2年经验,本科,重庆,仪器仪表,5.5k-7.01k,,,,,,,,,,
无工作经验,本科,成都,金融,excel,ppt,<5.5k,,,,,,,,
1年经验,大专,广州,贸易,excel,5.5k-7.01k,,,,,,,,,
3-4年经验,本科,北京,计算机服务(系统、数据服务、维修),ppt,BI,tableau,>=12.51k,,,,,,,
2年经验,大专,深圳,金融,7.01k-9.01k,,,,,,,,,,
1年经验,大专,青岛,贸易,spss,<5.5k,,,,,,,,,
2年经验,本科,西安,计算机软件,BI,5.5k-7.01k,,,,,,,,,
无工作经验,无,上海,互联网,excel,python,sas,ppt,tableau,7.01k-9.01k,,,,,
3-4年经验,本科,广州,互联网,excel,mysql,7.01k-9.01k,,,,,,,,
无工作经验,本科,无锡,仪器仪表,<5.5k,,,,,,,,,,
无工作经验,无,上海,家具,7.01k-9.01k,,,,,,,,,,
无工作经验,高中,广州,金融,9.01k-12.51k,,,,,,,,,,
无工作经验,无,天津,金融,<5.5k,,,,,,,,,,
5-7年经验,大专,深圳,计算机软件,BI,hive,>=12.51k,,,,,,,,
无工作经验,无,北京,多元化业务集团公司,excel,<5.5k,,,,,,,,,
1年经验,大专,广州,美容,excel,ppt,spss,5.5k-7.01k,,,,,,,
2年经验,大专,杭州,服装,excel,5.5k-7.01k,,,,,,,,,
2年经验,本科,北京,计算机服务(系统、数据服务、维修),9.01k-12.51k,,,,,,,,,,
1年经验,本科,长沙,机械,excel,python,sas,ppt,tableau,9.01k-12.51k,,,,,
无工作经验,无,成都,制药,python,sas,BI,java,5.5k-7.01k,,,,,,
无工作经验,高中,广州,金融,9.01k-12.51k,,,,,,,,,,
1年经验,大专,深圳,检测，认证,5.5k-7.01k,,,,,,,,,,
1年经验,大专,深圳,互联网,excel,<5.5k,,,,,,,,,
1年经验,大专,广州,金融,<5.5k,,,,,,,,,,
无工作经验,高中,深圳,金融,9.01k-12.51k,,,,,,,,,,
2年经验,大专,成都,汽车及零配件,<5.5k,,,,,,,,,,
1年经验,无,沈阳,制药,<5.5k,,,,,,,,,,
2年经验,大专,长春,计算机软件,excel,python,sas,ppt,spss,BI,hive,5.5k-7.01k,,,
1年经验,大专,济南,互联网,excel,<5.5k,,,,,,,,,
无工作经验,本科,上海,机械,excel,9.01k-12.51k,,,,,,,,,
无工作经验,本科,南京,计算机软件,python,sas,BI,java,<5.5k,,,,,,
2年经验,本科,南京,计算机软件,python,sas,mysql,hive,>=12.51k,,,,,,
3-4年经验,本科,深圳,计算机软件,python,sas,hadoop,hive,>=12.51k,,,,,,
1年经验,本科,杭州,仪器仪表,9.01k-12.51k,,,,,,,,,,
3-4年经验,大专,广州,服装,excel,5.5k-7.01k,,,,,,,,,
1年经验,大专,合肥,计算机服务(系统、数据服务、维修),excel,ppt,<5.5k,,,,,,,,
5-7年经验,本科,上海,教育,BI,>=12.51k,,,,,,,,,
1年经验,本科,上海,互联网,<5.5k,,,,,,,,,,
无工作经验,无,北京,银行,BI,9.01k-12.51k,,,,,,,,,
3-4年经验,本科,杭州,汽车及零配件,7.01k-9.01k,,,,,,,,,,
5-7年经验,本科,北京,计算机软件,9.01k-12.51k,,,,,,,,,,
3-4年经验,硕士,深圳,计算机软件,excel,python,sas,spss,>=12.51k,,,,,,
2年经验,大专,北京,制药,<5.5k,,,,,,,,,,
无工作经验,本科,合肥,金融,python,sas,9.01k-12.51k,,,,,,,,
无工作经验,本科,广州,教育,<5.5k,,,,,,,,,,
3-4年经验,无,济南,计算机软件,7.01k-9.01k,,,,,,,,,,
无工作经验,本科,北京,互联网,mysql,>=12.51k,,,,,,,,,
无工作经验,大专,北京,快速消费品(食品、饮料、化妆品),excel,<5.5k,,,,,,,,,
无工作经验,本科,上海,银行,spss,9.01k-12.51k,,,,,,,,,
无工作经验,本科,天津,学术,excel,python,sas,9.01k-12.51k,,,,,,,
无工作经验,本科,北京,互联网,9.01k-12.51k,,,,,,,,,,
1年经验,大专,广州,互联网,ppt,5.5k-7.01k,,,,,,,,,
3-4年经验,本科,深圳,通信,>=12.51k,,,,,,,,,,
2年经验,硕士,上海,计算机软件,excel,hadoop,BI,>=12.51k,,,,,,,
1年经验,本科,北京,制药,7.01k-9.01k,,,,,,,,,,
5-7年经验,本科,南京,物业管理,>=12.51k,,,,,,,,,,
无工作经验,大专,深圳,交通,excel,ppt,9.01k-12.51k,,,,,,,,
无工作经验,高中,哈尔滨,家具,<5.5k,,,,,,,,,,
1年经验,大专,重庆,专业服务(咨询、人力资源、财会),excel,spss,<5.5k,,,,,,,,
3-4年经验,本科,长沙,金融,9.01k-12.51k,,,,,,,,,,
无工作经验,大专,北京,计算机服务(系统、数据服务、维修),excel,<5.5k,,,,,,,,,
2年经验,大专,成都,快速消费品(食品、饮料、化妆品),excel,ppt,<5.5k,,,,,,,,
无工作经验,大专,东莞,汽车及零配件,<5.5k,,,,,,,,,,
无工作经验,本科,深圳,互联网,python,sas,mysql,java,>=12.51k,,,,,,
5-7年经验,硕士,上海,新能源,python,sas,>=12.51k,,,,,,,,
1年经验,大专,成都,贸易,<5.5k,,,,,,,,,,
无工作经验,无,合肥,通信,7.01k-9.01k,,,,,,,,,,
1年经验,大专,广州,网络游戏,excel,python,sas,5.5k-7.01k,,,,,,,
无工作经验,无,广州,金融,7.01k-9.01k,,,,,,,,,,
2年经验,本科,长沙,专业服务(咨询、人力资源、财会),spss,<5.5k,,,,,,,,,
1年经验,大专,中山,服装,excel,<5.5k,,,,,,,,,
3-4年经验,本科,上海,家具,excel,>=12.51k,,,,,,,,,
3-4年经验,本科,长沙,快速消费品(食品、饮料、化妆品),ppt,5.5k-7.01k,,,,,,,,,
1年经验,本科,上海,房地产,<5.5k,,,,,,,,,,
无工作经验,大专,深圳,互联网,excel,<5.5k,,,,,,,,,
3-4年经验,本科,哈尔滨,批发,excel,<5.5k,,,,,,,,,
无工作经验,无,杭州,服装,excel,5.5k-7.01k,,,,,,,,,
无工作经验,无,上海,多元化业务集团公司,7.01k-9.01k,,,,,,,,,,
无工作经验,无,上海,教育,excel,<5.5k,,,,,,,,,
无工作经验,无,厦门,美容,<5.5k,,,,,,,,,,
3-4年经验,本科,上海,家居,excel,ppt,7.01k-9.01k,,,,,,,,
无工作经验,本科,苏州,金融,spss,BI,tableau,5.5k-7.01k,,,,,,,
3-4年经验,大专,广州,计算机服务(系统、数据服务、维修),7.01k-9.01k,,,,,,,,,,
1年经验,大专,广州,批发,ppt,<5.5k,,,,,,,,,
2年经验,本科,北京,专业服务(咨询、人力资源、财会),9.01k-12.51k,,,,,,,,,,
3-4年经验,大专,上海,专业服务(咨询、人力资源、财会),excel,spss,9.01k-12.51k,,,,,,,,
无工作经验,大专,武汉,专业服务(咨询、人力资源、财会),excel,<5.5k,,,,,,,,,
3-4年经验,无,上海,专业服务(咨询、人力资源、财会),7.01k-9.01k,,,,,,,,,,
无工作经验,本科,上海,检测，认证,BI,7.01k-9.01k,,,,,,,,,
无工作经验,无,上海,互联网,excel,<5.5k,,,,,,,,,
无工作经验,高中,郑州,专业服务(咨询、人力资源、财会),<5.5k,,,,,,,,,,
无工作经验,无,成都,文字媒体,excel,<5.5k,,,,,,,,,
无工作经验,本科,广州,计算机服务(系统、数据服务、维修),python,sas,7.01k-9.01k,,,,,,,,
3-4年经验,本科,北京,计算机软件,hadoop,mysql,java,hive,>=12.51k,,,,,,
无工作经验,本科,成都,互联网,9.01k-12.51k,,,,,,,,,,
2年经验,本科,上海,互联网,hadoop,mysql,java,>=12.51k,,,,,,,
1年经验,本科,西安,环保,5.5k-7.01k,,,,,,,,,,
无工作经验,无,合肥,互联网,5.5k-7.01k,,,,,,,,,,
无工作经验,无,合肥,互联网,5.5k-7.01k,,,,,,,,,,
无工作经验,本科,上海,汽车及零配件,excel,python,sas,spss,BI,7.01k-9.01k,,,,,
无工作经验,大专,南京,互联网,excel,5.5k-7.01k,,,,,,,,,
2年经验,无,广州,批发,excel,<5.5k,,,,,,,,,
无工作经验,大专,合肥,酒店,excel,ppt,5.5k-7.01k,,,,,,,,
无工作经验,无,武汉,互联网,<5.5k,,,,,,,,,,
2年经验,无,广州,服装,7.01k-9.01k,,,,,,,,,,
无工作经验,无,南昌,快速消费品(食品、饮料、化妆品),<5.5k,,,,,,,,,,
3-4年经验,本科,深圳,汽车及零配件,>=12.51k,,,,,,,,,,
1年经验,本科,广州,广告,7.01k-9.01k,,,,,,,,,,
5-7年经验,本科,杭州,金融,>=12.51k,,,,,,,,,,
无工作经验,本科,福州,互联网,hadoop,mysql,java,7.01k-9.01k,,,,,,,
3-4年经验,大专,广州,服装,<5.5k,,,,,,,,,,
无工作经验,无,广州,网络游戏,excel,5.5k-7.01k,,,,,,,,,
无工作经验,本科,湘潭,教育,excel,<5.5k,,,,,,,,,
3-4年经验,大专,温州,服装,5.5k-7.01k,,,,,,,,,,
1年经验,本科,武汉,快速消费品(食品、饮料、化妆品),excel,ppt,spss,<5.5k,,,,,,,
无工作经验,无,江门,快速消费品(食品、饮料、化妆品),<5.5k,,,,,,,,,,
2年经验,大专,武汉,家具,excel,ppt,<5.5k,,,,,,,,
1年经验,大专,广州,批发,excel,<5.5k,,,,,,,,,
2年经验,大专,南京,互联网,<5.5k,,,,,,,,,,
无工作经验,大专,上海,仪器仪表,python,sas,mysql,5.5k-7.01k,,,,,,,
无工作经验,本科,上海,检测，认证,excel,BI,9.01k-12.51k,,,,,,,,
2年经验,大专,长沙,服装,<5.5k,,,,,,,,,,
无工作经验,大专,重庆,医疗,<5.5k,,,,,,,,,,
1年经验,大专,深圳,互联网,excel,ppt,<5.5k,,,,,,,,
无工作经验,本科,广州,计算机软件,excel,BI,<5.5k,,,,,,,,
无工作经验,无,大连,外包服务,<5.5k,,,,,,,,,,
1年经验,无,福州,服装,excel,<5.5k,,,,,,,,,
无工作经验,大专,深圳,计算机软件,5.5k-7.01k,,,,,,,,,,
1年经验,大专,武汉,批发,<5.5k,,,,,,,,,,
无工作经验,无,重庆,交通,BI,<5.5k,,,,,,,,,
无工作经验,无,沈阳,批发,<5.5k,,,,,,,,,,
无工作经验,高中,合肥,通信,5.5k-7.01k,,,,,,,,,,
2年经验,本科,昆明,房地产,excel,ppt,<5.5k,,,,,,,,
1年经验,本科,长沙,计算机服务(系统、数据服务、维修),<5.5k,,,,,,,,,,
1年经验,大专,昆明,服装,excel,5.5k-7.01k,,,,,,,,,
1年经验,硕士,北京,计算机软件,>=12.51k,,,,,,,,,,
2年经验,本科,广州,互联网,python,sas,7.01k-9.01k,,,,,,,,
1年经验,大专,上海,电子技术,excel,5.5k-7.01k,,,,,,,,,
无工作经验,大专,济南,金融,5.5k-7.01k,,,,,,,,,,
2年经验,本科,上海,计算机服务(系统、数据服务、维修),excel,python,sas,BI,tableau,>=12.51k,,,,,
无工作经验,本科,成都,计算机软件,python,sas,>=12.51k,,,,,,,,
无工作经验,本科,北京,计算机软件,excel,python,sas,<5.5k,,,,,,,
2年经验,本科,武汉,互联网,<5.5k,,,,,,,,,,
2年经验,无,南昌,服装,excel,<5.5k,,,,,,,,,
1年经验,本科,成都,通信,python,sas,hadoop,java,>=12.51k,,,,,,
1年经验,大专,北京,租赁服务,excel,5.5k-7.01k,,,,,,,,,
无工作经验,硕士,苏州,计算机软件,python,sas,mysql,java,hive,9.01k-12.51k,,,,,
无工作经验,大专,武汉,专业服务(咨询、人力资源、财会),excel,<5.5k,,,,,,,,,
3-4年经验,本科,上海,互联网,excel,ppt,9.01k-12.51k,,,,,,,,
无工作经验,大专,重庆,互联网,ppt,<5.5k,,,,,,,,,
3-4年经验,本科,佛山,家具,excel,BI,7.01k-9.01k,,,,,,,,
3-4年经验,本科,北京,专业服务(咨询、人力资源、财会),>=12.51k,,,,,,,,,,
3-4年经验,本科,武汉,计算机软件,mysql,9.01k-12.51k,,,,,,,,,
3-4年经验,大专,上海,医疗,excel,ppt,5.5k-7.01k,,,,,,,,
无工作经验,本科,广州,服装,<5.5k,,,,,,,,,,
无工作经验,大专,长春,快速消费品(食品、饮料、化妆品),excel,<5.5k,,,,,,,,,
无工作经验,无,东莞,互联网,<5.5k,,,,,,,,,,
无工作经验,本科,北京,文字媒体,excel,7.01k-9.01k,,,,,,,,,
3-4年经验,本科,南京,通信,python,sas,>=12.51k,,,,,,,,
2年经验,本科,杭州,网络游戏,spss,hive,9.01k-12.51k,,,,,,,,
5-7年经验,本科,武汉,通信,9.01k-12.51k,,,,,,,,,,
1年经验,本科,上海,多元化业务集团公司,excel,5.5k-7.01k,,,,,,,,,
无工作经验,无,宁波,互联网,9.01k-12.51k,,,,,,,,,,
3-4年经验,本科,南京,互联网,hadoop,mysql,hive,<5.5k,,,,,,,
无工作经验,无,广州,金融,python,sas,9.01k-12.51k,,,,,,,,
3-4年经验,大专,上海,快速消费品(食品、饮料、化妆品),excel,BI,9.01k-12.51k,,,,,,,,
2年经验,本科,上海,计算机软件,excel,python,sas,BI,mysql,>=12.51k,,,,,
3-4年经验,大专,深圳,互联网,9.01k-12.51k,,,,,,,,,,
1年经验,大专,佛山,服装,excel,5.5k-7.01k,,,,,,,,,
2年经验,无,深圳,环保,python,sas,hadoop,hive,9.01k-12.51k,,,,,,
2年经验,本科,南京,教育,python,sas,7.01k-9.01k,,,,,,,,
无工作经验,本科,北京,互联网,7.01k-9.01k,,,,,,,,,,
无工作经验,大专,深圳,服装,<5.5k,,,,,,,,,,
无工作经验,无,上海,医疗设备,excel,ppt,5.5k-7.01k,,,,,,,,
无工作经验,本科,重庆,银行,excel,ppt,5.5k-7.01k,,,,,,,,
无工作经验,本科,深圳,服装,BI,5.5k-7.01k,,,,,,,,,
3-4年经验,大专,上海,快速消费品(食品、饮料、化妆品),5.5k-7.01k,,,,,,,,,,
2年经验,本科,西安,互联网,excel,python,sas,ppt,hadoop,mysql,7.01k-9.01k,,,,
无工作经验,无,北京,环保,excel,>=12.51k,,,,,,,,,
3-4年经验,本科,成都,电子技术,>=12.51k,,,,,,,,,,
3-4年经验,本科,南京,通信,python,sas,hadoop,java,hive,9.01k-12.51k,,,,,
无工作经验,大专,广州,贸易,<5.5k,,,,,,,,,,
2年经验,大专,上海,服装,excel,5.5k-7.01k,,,,,,,,,
2年经验,本科,苏州,新能源,mysql,7.01k-9.01k,,,,,,,,,
无工作经验,大专,厦门,计算机服务(系统、数据服务、维修),mysql,java,5.5k-7.01k,,,,,,,,
无工作经验,大专,广州,广告,excel,ppt,spss,<5.5k,,,,,,,
无工作经验,无,深圳,交通,excel,java,<5.5k,,,,,,,,
1年经验,本科,昆明,服装,excel,ppt,<5.5k,,,,,,,,
1年经验,无,柳州,汽车及零配件,9.01k-12.51k,,,,,,,,,,
1年经验,大专,佛山,互联网,5.5k-7.01k,,,,,,,,,,
2年经验,大专,嘉兴,服装,excel,<5.5k,,,,,,,,,
无工作经验,无,上海,计算机软件,BI,>=12.51k,,,,,,,,,
2年经验,高中,杭州,服装,<5.5k,,,,,,,,,,
无工作经验,无,上海,互联网,excel,<5.5k,,,,,,,,,
3-4年经验,本科,北京,影视,python,sas,spss,5.5k-7.01k,,,,,,,
1年经验,大专,武汉,互联网,excel,<5.5k,,,,,,,,,
无工作经验,本科,上海,通信,python,sas,hadoop,java,>=12.51k,,,,,,
无工作经验,无,上海,互联网,python,sas,hadoop,java,hive,>=12.51k,,,,,
无工作经验,无,杭州,互联网,<5.5k,,,,,,,,,,
1年经验,本科,上海,制药,python,sas,9.01k-12.51k,,,,,,,,
无工作经验,大专,广州,计算机软件,excel,ppt,<5.5k,,,,,,,,
无工作经验,高中,广州,金融,excel,<5.5k,,,,,,,,,
2年经验,大专,厦门,服装,5.5k-7.01k,,,,,,,,,,
无工作经验,大专,武汉,网络游戏,excel,<5.5k,,,,,,,,,
2年经验,本科,上海,原材料和加工,BI,7.01k-9.01k,,,,,,,,,
无工作经验,大专,武汉,制药,excel,spss,<5.5k,,,,,,,,
3-4年经验,大专,东莞,计算机软件,9.01k-12.51k,,,,,,,,,,
3-4年经验,本科,重庆,金融,5.5k-7.01k,,,,,,,,,,
3-4年经验,本科,武汉,计算机服务(系统、数据服务、维修),mysql,9.01k-12.51k,,,,,,,,,
8-9年经验,本科,上海,专业服务(咨询、人力资源、财会),excel,python,sas,ppt,spss,>=12.51k,,,,,
5-7年经验,本科,广州,物业管理,excel,>=12.51k,,,,,,,,,
2年经验,大专,上海,航天,python,sas,hadoop,mysql,java,hive,>=12.51k,,,,
无工作经验,大专,成都,专业服务(咨询、人力资源、财会),<5.5k,,,,,,,,,,
3-4年经验,本科,上海,保险,excel,BI,>=12.51k,,,,,,,,
1年经验,本科,武汉,金融,excel,python,sas,spss,mysql,tableau,7.01k-9.01k,,,,
3-4年经验,无,上海,医疗设备,excel,<5.5k,,,,,,,,,
无工作经验,大专,成都,互联网,ppt,<5.5k,,,,,,,,,
无工作经验,大专,北京,互联网,excel,<5.5k,,,,,,,,,
无工作经验,本科,福州,专业服务(咨询、人力资源、财会),7.01k-9.01k,,,,,,,,,,
3-4年经验,本科,南京,电气,7.01k-9.01k,,,,,,,,,,
无工作经验,本科,上海,汽车及零配件,python,sas,>=12.51k,,,,,,,,
2年经验,大专,苏州,电子技术,7.01k-9.01k,,,,,,,,,,
无工作经验,本科,温州,金融,excel,ppt,<5.5k,,,,,,,,
无工作经验,无,佛山,通信,python,sas,spss,hadoop,java,9.01k-12.51k,,,,,
3-4年经验,本科,深圳,房地产,python,sas,hadoop,BI,java,hive,>=12.51k,,,,
无工作经验,无,重庆,专业服务(咨询、人力资源、财会),<5.5k,,,,,,,,,,
无工作经验,本科,成都,专业服务(咨询、人力资源、财会),ppt,spss,<5.5k,,,,,,,,
2年经验,本科,上海,网络游戏,excel,spss,9.01k-12.51k,,,,,,,,
无工作经验,本科,深圳,电气,<5.5k,,,,,,,,,,
5-7年经验,本科,厦门,银行,excel,python,sas,>=12.51k,,,,,,,
无工作经验,大专,宁波,金融,excel,ppt,<5.5k,,,,,,,,
3-4年经验,大专,广州,服装,excel,mysql,7.01k-9.01k,,,,,,,,
无工作经验,无,南京,贸易,<5.5k,,,,,,,,,,
1年经验,大专,深圳,互联网,excel,ppt,BI,<5.5k,,,,,,,
无工作经验,无,上海,互联网,excel,5.5k-7.01k,,,,,,,,,
1年经验,大专,成都,快速消费品(食品、饮料、化妆品),excel,<5.5k,,,,,,,,,
无工作经验,无,北京,制药,7.01k-9.01k,,,,,,,,,,
无工作经验,硕士,上海,教育,hadoop,>=12.51k,,,,,,,,,
无工作经验,硕士,南京,计算机软件,>=12.51k,,,,,,,,,,
无工作经验,无,上海,互联网,python,sas,>=12.51k,,,,,,,,
无工作经验,无,合肥,通信,5.5k-7.01k,,,,,,,,,,
无工作经验,无,西安,多元化业务集团公司,<5.5k,,,,,,,,,,
1年经验,大专,广州,金融,5.5k-7.01k,,,,,,,,,,
2年经验,大专,广州,金融,5.5k-7.01k,,,,,,,,,,
无工作经验,无,深圳,计算机软件,python,sas,>=12.51k,,,,,,,,
无工作经验,本科,无锡,互联网,excel,<5.5k,,,,,,,,,
3-4年经验,本科,上海,教育,>=12.51k,,,,,,,,,,
1年经验,本科,北京,网络游戏,excel,7.01k-9.01k,,,,,,,,,
无工作经验,大专,上海,互联网,excel,python,sas,hadoop,mysql,9.01k-12.51k,,,,,
1年经验,大专,广州,贸易,excel,python,sas,spss,<5.5k,,,,,,
5-7年经验,本科,南昌,通信,python,sas,BI,java,>=12.51k,,,,,,
无工作经验,无,杭州,互联网,<5.5k,,,,,,,,,,
2年经验,本科,上海,计算机服务(系统、数据服务、维修),9.01k-12.51k,,,,,,,,,,
2年经验,本科,北京,金融,excel,5.5k-7.01k,,,,,,,,,
无工作经验,无,西安,专业服务(咨询、人力资源、财会),5.5k-7.01k,,,,,,,,,,
无工作经验,大专,武汉,计算机服务(系统、数据服务、维修),<5.5k,,,,,,,,,,
无工作经验,无,北京,石油,mysql,>=12.51k,,,,,,,,,
3-4年经验,大专,武汉,新能源,7.01k-9.01k,,,,,,,,,,
无工作经验,大专,大连,计算机软件,excel,<5.5k,,,,,,,,,
2年经验,大专,上海,互联网,>=12.51k,,,,,,,,,,
无工作经验,本科,北京,计算机软件,<5.5k,,,,,,,,,,
2年经验,大专,西安,快速消费品(食品、饮料、化妆品),excel,<5.5k,,,,,,,,,
无工作经验,本科,丽水,快速消费品(食品、饮料、化妆品),5.5k-7.01k,,,,,,,,,,
2年经验,本科,广州,酒店,excel,tableau,9.01k-12.51k,,,,,,,,
3-4年经验,本科,广州,房地产,9.01k-12.51k,,,,,,,,,,
2年经验,大专,上海,计算机软件,<5.5k,,,,,,,,,,
1年经验,大专,杭州,服装,excel,ppt,<5.5k,,,,,,,,
2年经验,大专,成都,贸易,excel,<5.5k,,,,,,,,,
2年经验,大专,郑州,汽车及零配件,<5.5k,,,,,,,,,,
2年经验,本科,武汉,金融,5.5k-7.01k,,,,,,,,,,
无工作经验,大专,惠州,石油,excel,ppt,5.5k-7.01k,,,,,,,,
2年经验,本科,无锡,电子技术,python,sas,7.01k-9.01k,,,,,,,,
无工作经验,无,深圳,汽车及零配件,excel,ppt,7.01k-9.01k,,,,,,,,
无工作经验,本科,深圳,互联网,excel,5.5k-7.01k,,,,,,,,,
5-7年经验,本科,长沙,互联网,hadoop,mysql,9.01k-12.51k,,,,,,,,
1年经验,大专,广州,专业服务(咨询、人力资源、财会),excel,<5.5k,,,,,,,,,
2年经验,大专,杭州,租赁服务,excel,ppt,5.5k-7.01k,,,,,,,,
无工作经验,无,北京,计算机服务(系统、数据服务、维修),excel,spss,<5.5k,,,,,,,,
2年经验,本科,深圳,互联网,excel,7.01k-9.01k,,,,,,,,,
2年经验,本科,长沙,互联网,5.5k-7.01k,,,,,,,,,,
无工作经验,大专,江门,计算机软件,<5.5k,,,,,,,,,,
2年经验,本科,绍兴,金融,python,sas,spss,java,>=12.51k,,,,,,
1年经验,本科,广州,教育,spss,<5.5k,,,,,,,,,
5-7年经验,大专,上海,美容,excel,9.01k-12.51k,,,,,,,,,
2年经验,本科,长沙,仪器仪表,7.01k-9.01k,,,,,,,,,,
3-4年经验,大专,广州,互联网,excel,spss,5.5k-7.01k,,,,,,,,
无工作经验,本科,北京,金融,excel,7.01k-9.01k,,,,,,,,,
无工作经验,本科,厦门,汽车及零配件,5.5k-7.01k,,,,,,,,,,
1年经验,本科,杭州,计算机软件,excel,ppt,7.01k-9.01k,,,,,,,,
3-4年经验,硕士,上海,环保,python,sas,hadoop,java,>=12.51k,,,,,,
3-4年经验,无,深圳,互联网,python,sas,mysql,>=12.51k,,,,,,,
无工作经验,无,上海,教育,<5.5k,,,,,,,,,,
1年经验,本科,广州,农,python,sas,hadoop,mysql,hive,9.01k-12.51k,,,,,
无工作经验,本科,杭州,计算机软件,excel,<5.5k,,,,,,,,,
1年经验,本科,武汉,汽车及零配件,5.5k-7.01k,,,,,,,,,,
1年经验,无,上海,广告,7.01k-9.01k,,,,,,,,,,
3-4年经验,本科,北京,通信,>=12.51k,,,,,,,,,,
无工作经验,本科,广州,保险,excel,ppt,5.5k-7.01k,,,,,,,,
无工作经验,本科,北京,中介服务,7.01k-9.01k,,,,,,,,,,
无工作经验,大专,西安,互联网,excel,<5.5k,,,,,,,,,
2年经验,大专,深圳,交通,python,sas,spss,hadoop,BI,mysql,hive,tableau,7.01k-9.01k,,
无工作经验,本科,上海,专业服务(咨询、人力资源、财会),excel,ppt,spss,>=12.51k,,,,,,,
无工作经验,无,合肥,专业服务(咨询、人力资源、财会),5.5k-7.01k,,,,,,,,,,
1年经验,无,广州,服装,excel,ppt,5.5k-7.01k,,,,,,,,
1年经验,大专,合肥,服装,excel,<5.5k,,,,,,,,,
2年经验,大专,玉溪,汽车及零配件,<5.5k,,,,,,,,,,
无工作经验,无,杭州,互联网,5.5k-7.01k,,,,,,,,,,
3-4年经验,本科,深圳,金融,python,sas,>=12.51k,,,,,,,,
无工作经验,大专,广州,印刷,excel,ppt,<5.5k,,,,,,,,
3-4年经验,本科,上海,金融,>=12.51k,,,,,,,,,,
无工作经验,大专,深圳,奢侈品,excel,5.5k-7.01k,,,,,,,,,
无工作经验,本科,武汉,汽车及零配件,python,sas,java,>=12.51k,,,,,,,
3-4年经验,本科,珠海,计算机软件,java,>=12.51k,,,,,,,,,
无工作经验,无,深圳,教育,excel,<5.5k,,,,,,,,,
1年经验,大专,杭州,制药,<5.5k,,,,,,,,,,
无工作经验,无,佛山,快速消费品(食品、饮料、化妆品),excel,<5.5k,,,,,,,,,
1年经验,大专,聊城,快速消费品(食品、饮料、化妆品),excel,<5.5k,,,,,,,,,
无工作经验,无,广州,快速消费品(食品、饮料、化妆品),5.5k-7.01k,,,,,,,,,,
无工作经验,本科,上海,金融,python,sas,spss,<5.5k,,,,,,,
无工作经验,大专,上海,互联网,excel,<5.5k,,,,,,,,,
无工作经验,无,合肥,通信,7.01k-9.01k,,,,,,,,,,
1年经验,大专,武汉,互联网,mysql,5.5k-7.01k,,,,,,,,,
1年经验,本科,上海,服装,excel,ppt,7.01k-9.01k,,,,,,,,
无工作经验,无,杭州,计算机软件,python,sas,7.01k-9.01k,,,,,,,,
1年经验,无,武汉,金融,<5.5k,,,,,,,,,,
2年经验,大专,呼和浩特,医疗,5.5k-7.01k,,,,,,,,,,
无工作经验,本科,上海,互联网,<5.5k,,,,,,,,,,
2年经验,大专,杭州,互联网,5.5k-7.01k,,,,,,,,,,
无工作经验,大专,合肥,互联网,7.01k-9.01k,,,,,,,,,,
无工作经验,本科,南京,计算机软件,java,<5.5k,,,,,,,,,
3-4年经验,大专,南昌,房地产,excel,spss,5.5k-7.01k,,,,,,,,
2年经验,大专,长沙,网络游戏,excel,7.01k-9.01k,,,,,,,,,
无工作经验,本科,广州,互联网,excel,python,sas,ppt,spss,tableau,9.01k-12.51k,,,,
无工作经验,无,北京,互联网,excel,ppt,5.5k-7.01k,,,,,,,,
2年经验,大专,广州,服装,excel,<5.5k,,,,,,,,,
3-4年经验,无,北京,计算机软件,BI,tableau,>=12.51k,,,,,,,,
3-4年经验,大专,杭州,服装,7.01k-9.01k,,,,,,,,,,
1年经验,大专,潮州,互联网,excel,ppt,<5.5k,,,,,,,,
3-4年经验,无,深圳,建筑,5.5k-7.01k,,,,,,,,,,
5-7年经验,本科,北京,计算机软件,excel,mysql,>=12.51k,,,,,,,,
1年经验,大专,广州,计算机服务(系统、数据服务、维修),excel,ppt,7.01k-9.01k,,,,,,,,
3-4年经验,无,武汉,服装,<5.5k,,,,,,,,,,
无工作经验,硕士,石家庄,环保,5.5k-7.01k,,,,,,,,,,
5-7年经验,本科,大连,计算机软件,hadoop,mysql,java,>=12.51k,,,,,,,
无工作经验,本科,长沙,通信,9.01k-12.51k,,,,,,,,,,
无工作经验,大专,昆明,计算机软件,<5.5k,,,,,,,,,,
3-4年经验,本科,北京,制药,excel,9.01k-12.51k,,,,,,,,,
无工作经验,本科,上海,制药,python,sas,9.01k-12.51k,,,,,,,,
无工作经验,大专,贵阳,外包服务,excel,<5.5k,,,,,,,,,
1年经验,本科,清远,房地产,>=12.51k,,,,,,,,,,
无工作经验,大专,长沙,服装,excel,<5.5k,,,,,,,,,
